,ID,Name,XG_500,XG_600,XG_700,XG_800,XG_900,XG_1000
594,mp-22638,Ni2GeO4,5.3066473,5.3066473,5.3350644,5.3350644,5.4331646,5.4331646
595,mp-22647,TmCrO4,-1.8760257,-1.7598226,-1.7598226,-1.7598226,-1.7598226,-1.7019958
596,mp-22720,RbSr2Nb3O10,3.3170717,3.6708355,3.6640174,3.4406831,3.3594165,3.3627262
597,mp-22766,CaIn2O4,6.130034,6.130034,6.130034,6.130034,6.1485786,6.1485786
598,mp-22774,Fe3BO6,4.507872,4.3169146,4.2810493,4.3498464,4.2131066,4.3031435
599,mp-230,SbO2,3.7160137,4.0313134,4.081769,4.483878,4.6608114,4.643
600,mp-23064,Bi2MoO6,3.5471685,3.7803767,3.4986143,3.4986143,3.531891,3.5941799
601,mp-23091,Ba2BiSbO6,5.9107075,5.77844,6.131456,6.1103272,5.7599998,5.9339886
602,mp-23137,Ba2YBiO6,1.3839693,1.4240665,1.1519604,1.2647521,1.2304215,2.0728805
603,mp-23329,Bi2WO6,2.36007,2.720064,2.7610636,2.7610636,2.6648183,2.6648183
604,mp-23357,Sr2Bi2O5,6.833202,6.833202,6.833202,6.833202,6.839748,6.839748
605,mp-23427,Ti3(BiO3)4,5.0113344,4.915089,4.9558206,5.0031505,5.054357,5.070918
606,mp-23480,Bi2WO6,2.5594108,2.569259,2.7848794,2.7701724,2.7149272,2.7149272
607,mp-23494,Ti(Bi3O5)4,4.345534,2.9290507,2.9473853,2.9083714,2.8813448,2.8813448
608,mp-23501,FeBiO3,4.3218894,4.225644,4.000081,4.000081,4.051289,4.0036836
609,mp-2352,Na2O,5.164697,5.164697,5.164697,5.164697,5.164697,5.164697
610,mp-23571,KBa4Bi3O,5.1761503,5.2070136,5.2135596,5.1380754,5.05655,5.0905232
611,mp-23602,TaBi4ClO8,4.8608384,4.623175,4.7192664,4.576325,4.409012,4.4048433
612,mp-23630,NbBi4ClO8,2.829519,2.8886898,3.4303727,3.494883,3.4582963,3.4920664
613,mp-23643,Cd5P3ClO12,5.097584,4.902036,4.7278924,4.2334733,3.9772892,3.9036841
614,mp-25237,Mn(PO3)3,3.6746848,3.6746848,3.6746848,3.6746848,3.6746848,3.6746848
615,mp-25305,Y2Ti2S2O5,4.2129354,4.145158,4.090883,4.090883,4.090883,4.2605133
616,mp-26980,MnPO4,3.7953262,3.7953262,3.7953262,3.7953262,3.7953262,3.7953262
617,mp-27046,CoPO4,2.1313212,2.2105794,2.3774607,2.3882034,2.799803,2.6443188
618,mp-27254,Ba(TeO3)2,4.1705027,4.1705027,4.1705027,4.1705027,4.1705027,4.1705027
619,mp-27286,Ba(Ag3O2)2,5.8250356,5.930612,5.930612,5.930612,5.898939,5.749499
620,mp-27352,Sr(Ag3O2)2,5.037344,5.037344,5.037344,5.037344,5.037344,5.037344
621,mp-27563,Rb2In4O7,5.7854385,5.8383327,5.8930836,6.005656,6.016344,6.099909
622,mp-27569,Na14Mn2O9,5.300448,5.300448,5.300448,5.300448,5.300448,5.300448
623,mp-27608,Be4TeO7,4.3078,4.4611235,4.515008,4.515008,4.515008,4.4765954
624,mp-27843,Zn2Ge3O8,2.4485223,1.95606,1.975619,1.975619,1.8893298,1.708836
625,mp-28164,Ba4P2O,4.8626895,4.966452,4.9143343,4.9143343,4.9143343,4.966452
626,mp-28226,MnCr2O4,4.8400116,4.879843,4.642181,4.5442533,4.5471525,4.2456694
627,mp-28231,Ti2FeO5,4.4231043,4.8472033,4.937044,5.0250716,5.0404887,5.044105
628,mp-28626,LaSO,2.1105714,2.3424866,2.3708117,2.5206985,2.595241,2.731553
629,mp-28688,SrHgO2,3.873698,3.7830825,3.8342884,3.8508494,3.2862942,3.3983946
630,mp-28788,Ba9(AuO6)2,5.9018073,5.885315,5.8633175,5.8567715,5.8567715,5.8567715
631,mp-2879,SrSnO3,6.2059307,6.2059307,6.515889,6.515889,6.5100303,6.5100303
632,mp-28796,Sr5(AuO4)2,5.706965,5.706965,5.7176533,5.7176533,5.801219,5.801219
633,mp-28853,LaAuO3,4.2199163,4.4473095,4.8330026,4.8142977,4.8863506,4.941708
634,mp-28908,Ba5(RuO5)2,3.4488802,3.3626568,3.1471784,3.2427392,3.0307136,2.889575
635,mp-2898,Ca(AuO2)2,5.8214326,5.7366195,5.7366195,5.73122,5.6406045,5.6406045
636,mp-29150,La3MoO7,-0.15393542,-0.19355945,-0.16700976,-0.16700976,-0.1229284,0.00229291
637,mp-29213,Cd2Ge7O16,3.286504,2.6709998,2.8139584,2.9254732,2.8292282,2.791162
638,mp-29241,Ca3SnO,5.155457,5.155457,5.130307,5.130307,5.130307,5.130307
639,mp-29242,Ba3PbO,4.9905243,4.9905243,4.9905243,4.9905243,4.9905243,4.9905243
640,mp-29366,PWO5,1.8528744,1.862233,1.6153954,1.7437288,1.7826151,1.7826151
641,mp-29699,TiNb3O6,0.10949599,0.10357415,0.10357415,0.10357415,0.10357415,0.14016102
642,mp-29775,Sr4PdO6,5.0150375,5.1010294,5.115633,5.115633,5.115633,5.261293
643,mp-29782,Bi2W2O9,3.02332,3.1434438,3.1434438,3.058058,3.058058,3.024781
644,mp-29787,Ba5Pt2O9,3.3702133,3.356492,3.532227,3.532227,3.3642185,3.4185634
645,mp-29792,CaNb2O4,2.89485,2.9732468,2.999309,3.107212,3.5595138,3.5650558
646,mp-29911,Ba3Sb2O,4.1724815,4.078354,4.4982905,4.422617,4.7747808,4.746281
647,mp-29970,Cs3Sb5O14,6.0825505,6.1737843,6.098962,6.0582137,5.939221,5.848746
648,mp-30192,Pr4Se3O4,1.1951333,1.5175139,1.479571,1.6842371,1.5920604,1.6782838
649,mp-30250,YAgO2,3.4881563,3.293299,3.2825563,3.5377781,3.6170006,3.5338147
650,mp-30949,Sr3SiO,4.923329,4.972597,4.972597,4.972597,4.972597,4.972597
651,mp-30950,Sr3GeO,5.0712075,5.0712075,5.0712075,5.120476,5.120476,5.120476
652,mp-3098,AlCuO2,5.7490172,5.7490172,5.7490172,5.7490172,5.7490172,5.7490172
653,mp-31213,Sr4Ti3O10,3.2252946,3.2847514,3.2034624,3.2603767,3.0702937,3.045032
654,mp-31354,Pr3OsO7,1.7317849,1.6257433,1.6715585,1.7873238,1.9209121,1.9242214
655,mp-31355,Sr3Tl2O6,5.414186,5.414186,5.414186,5.414186,5.414186,5.414186
656,mp-31418,La(SbO3)3,2.9923544,3.3412764,3.3924415,3.3924415,3.2511568,3.2012477
657,mp-31517,Ta2CoO6,3.442185,3.5657313,3.1969826,3.1726148,3.0191658,3.0386653
658,mp-31627,Ba2NbCrO6,0.53079474,0.3988254,0.3988254,0.21266082,0.21266082,0.21266082
659,mp-3163,BaSnO3,6.747207,6.747207,6.6416306,6.6416306,6.6416306,6.6416306
660,mp-31630,Ba2TaCrO6,5.231879,5.2472963,4.916194,4.9835067,5.027054,4.772079
661,mp-31755,Ta2FeO6,4.0077705,4.0731463,4.3510604,4.2980804,4.259052,4.274469
662,mp-3187,BaCeO3,6.1287336,6.1826987,6.264183,6.4351645,6.3338566,6.3062134
663,mp-3188,Zn(SbO3)2,-0.81935596,-0.5920974,-0.7552601,-0.7552601,-0.80107534,-0.7644886
664,mp-31908,Mn3Nb6O11,2.628549,2.8242025,2.9581673,2.9581673,3.0373898,3.0096555
665,mp-3224,Mn7SiO12,6.4205966,6.4205966,6.4205966,6.4205966,6.4205966,6.4205966
666,mp-32662,WO3,1.0756724,1.0363156,1.0370249,0.91348946,0.95862305,0.95862305
667,mp-32777,WO3,1.4787823,1.4394251,1.4401342,1.3703529,1.4154865,1.4154865
668,mp-3297,Li10Zn4O9,4.031023,3.8096867,3.9515502,3.9938178,4.015554,4.015554
669,mp-3316,BaCeO3,6.134813,6.188778,6.2702622,6.4412436,6.339936,6.3122926
670,mp-3317,SmRhO3,2.692276,2.761731,2.7213922,2.8710008,2.8710008,2.9793434
671,mp-3319,Mg(RhO2)2,4.837054,4.8169203,4.8349037,4.8349037,4.8349037,4.8349037
672,mp-33432,Mg(FeO2)2,5.001641,5.045512,5.045512,5.074976,5.0066366,4.37507
673,mp-3349,Sr3Ti2O7,3.5835059,3.544706,3.5116723,3.2793968,3.1790555,3.263826
674,mp-3359,Ba2SnO4,6.059694,6.059694,6.059694,6.053052,6.053052,6.053052
675,mp-3374,Nd4Au2O9,1.913331,2.0302095,2.074879,2.220474,2.195466,2.3161197
676,mp-33857,CrSbO4,-0.43680638,-0.43680638,-0.3868612,-0.4269585,-0.3233707,-0.30873662
677,mp-33940,Mg2PtO4,3.8386853,4.075528,4.075528,4.047111,3.9415271,3.851053
678,mp-3443,Cd(GaO2)2,3.34517,3.2871573,3.2188177,3.1100173,3.1884747,3.221658
679,mp-3491,NbSbO4,2.3944569,2.308048,2.308048,2.308048,2.2973053,2.2640283
680,mp-35162,MnIn2O4,5.092012,5.092012,5.1419573,5.147357,5.2044816,5.144277
681,mp-3519,ZrSO,4.215316,4.3213477,4.4024363,4.514186,4.345984,4.360451
682,mp-35236,Ga2NiO4,3.515387,3.515387,3.515387,3.515387,3.515387,3.515387
683,mp-35596,Fe2NiO4,1.1978421,1.3168347,1.5091918,1.5772138,1.6249864,1.6456859
684,mp-35647,Zn2PtO4,4.0591164,4.0698595,4.122952,4.1141872,3.724167,3.0865934
685,mp-361,Cu2O,5.9633827,5.9633827,5.9633827,5.9633827,5.9633827,5.9633827
686,mp-3612,NbSbO4,2.396314,2.309905,2.309905,2.309905,2.2991624,2.2658854
687,mp-3614,KTaO3,4.5836186,4.564343,4.564343,4.412663,4.4339633,4.5181274
688,mp-3642,ScCuO2,5.0549545,5.0549545,5.0549545,5.0549545,5.0549545,5.0549545
689,mp-3653,Mg(SbO3)2,2.6663678,2.8375454,2.8375454,2.8375454,2.8375454,2.8741322
690,mp-36884,Mn2SnO4,5.822425,5.822425,5.822425,5.822425,5.822425,5.822425
691,mp-3744,NaNbO2,3.731023,3.8054533,3.8846767,3.8314126,3.9941776,4.135589
692,mp-3748,AlCuO2,5.7553277,5.7553277,5.7553277,5.7553277,5.7553277,5.7553277
693,mp-3790,SrNb8O14,0.66159725,0.5927068,0.5927068,0.66985214,0.66985214,1.1547225
694,mp-38951,Mg(GaO2)2,3.8171813,3.9827936,3.9476397,3.9087534,3.8031769,3.7933002
695,mp-390,TiO2,5.264216,5.045133,5.0629444,4.7495646,4.331782,4.5021186
696,mp-3917,Cd2GeO4,2.6993837,2.6395903,2.484807,2.484807,2.4347136,2.4454563
697,mp-3924,LiNbO2,4.2510977,4.2793994,4.2793994,4.562712,4.5668807,4.741864
698,mp-4019,CaTiO3,5.944899,6.0535893,6.081235,6.094599,6.0203314,6.0203314
699,mp-4103,Sr2Sb2O7,5.1085258,5.3721986,5.3202066,5.3064857,5.3693166,5.288067
700,mp-4236,BaZnO2,3.245151,3.1574297,3.1415303,2.8916495,2.5983558,2.4760249
701,mp-4274,SrTeO4,5.425202,5.425202,5.5072503,5.9460053,5.9460053,5.9171824
702,mp-4280,GaCuO2,5.2112756,5.1031895,5.1031895,5.1031895,5.1031895,5.122008
703,mp-4342,KNbO3,3.85119,4.220997,4.421557,4.255187,4.1739197,4.1772294
704,mp-4359,Sr2PdO3,6.0205526,5.8163023,5.9621677,6.1757464,6.1757464,6.083406
705,mp-4412,La4Se3O4,1.2659854,1.5874873,1.7724353,1.7724353,1.9197868,1.9050454
706,mp-4530,Cd2SiO4,4.1109023,3.5271819,3.7500756,3.9876077,3.832824,3.7484825
707,mp-4547,La2TeO2,1.9252795,2.1367445,2.2354681,2.3216915,2.4094129,2.3514128
708,mp-4582,NdRhO3,1.7029916,1.8225721,1.7723919,1.761242,1.7209038,1.8719901
709,mp-4598,Sr4PtO6,5.321821,5.3694415,5.4252663,5.403966,5.403966,5.403966
710,mp-4636,ScCuO2,5.0690193,5.0766397,5.107503,5.028762,5.1017013,5.1017013
711,mp-4651,SrTiO3,3.3842804,3.2832367,3.2349815,3.27957,3.1938274,3.3493218
712,mp-4675,NaTaO3,5.0270905,4.7508636,4.73626,4.5995936,4.5995936,4.5995936
713,mp-4699,NaTaO3,5.062439,4.7813525,4.766749,4.7033315,4.7033315,4.656008
714,mp-470,GeO2,4.5697374,4.7975473,4.7975473,4.7975473,4.7975473,4.7975473
715,mp-4764,Pr2SeO2,1.907729,1.6413811,1.9007608,2.0416071,2.0518715,2.0518715
716,mp-4789,PrRhO3,1.7039841,2.1462147,2.0779939,2.0686655,2.0445457,2.1956325
717,mp-4805,Gd2SO2,3.5211804,3.4062452,3.3955026,3.6759295,3.7774186,3.9390357
718,mp-4900,BaCeO3,6.0917006,6.1456656,6.22715,6.3981314,6.2968235,6.2691803
719,mp-4995,LiSbO3,4.188518,4.27243,4.7245474,4.6668124,4.6668124,4.6668124
720,mp-504423,Mn3(CoO4)2,2.0551982,1.9186282,1.9293714,1.2380776,0.9985354,1.0323298
721,mp-504607,YInO3,2.5529118,2.7427633,2.8219857,2.7720766,3.3863964,3.393027
722,mp-504697,Mn2BiO5,6.663928,6.663928,6.7416906,6.7482367,6.7482367,6.7482367
723,mp-504969,Ni3(AsO4)2,2.947025,2.947025,2.947025,2.7279418,2.7457533,2.7457533
724,mp-505346,Eu3(BO3)2,5.3617864,5.466648,5.5066442,5.5763187,5.5625978,5.5109015
725,mp-505365,Mg3Nb6O11,3.5296028,3.567523,3.6467454,3.563653,3.8006809,3.8746977
726,mp-505562,CrCuO2,3.7085795,3.6007607,3.5625348,3.595828,3.5418553,3.3600905
727,mp-505751,Mn2In2O7,4.956254,4.897933,5.041188,5.041188,5.041188,5.1004558
728,mp-505814,CsBa2Nb3O10,2.0906832,2.0985622,2.0985622,2.4514759,2.3477383,2.9311357
729,mp-510225,HoMn2O5,3.8330464,3.8674235,4.101582,4.1788096,4.1788096,3.9396305
730,mp-510281,FeCuO2,1.9191025,1.9245325,1.9325505,1.9765893,2.004482,1.9662582
731,mp-510305,MnVSbO6,2.2837768,2.2837768,2.2936249,2.0713043,2.4808097,2.4715207
732,mp-510417,WO3,2.2908518,2.2755451,2.2284389,2.1586573,2.2163823,2.2163823
733,mp-510536,MoO2,3.677545,3.706836,3.18643,3.2215812,2.8487663,2.509665
734,mp-510598,YMn2O5,3.2594454,3.2594454,3.2026606,3.2433937,3.2291203,3.3083427
735,mp-510625,CrCuO2,3.7085795,3.6007607,3.5625348,3.595828,3.5418553,3.3600905
736,mp-510641,LiFeAsO4,5.101464,4.975358,5.0720043,5.0720043,5.115718,5.0397773
737,mp-5146,Zn(RhO2)2,4.8740673,4.636405,4.4781413,4.473973,4.165811,4.15721
738,mp-5163,LaRhO3,2.8175974,2.7741714,2.8257627,2.8257627,2.8920107,2.9806452
739,mp-5175,NaInO2,5.7894197,5.7894197,5.7894197,5.7894197,5.7894197,5.7894197
740,mp-5229,SrTiO3,3.3989422,3.2897835,3.2268941,3.2627943,3.1770515,3.1436045
741,mp-5246,KNbO3,3.85119,4.220997,4.421557,4.255187,4.1739197,4.1772294
742,mp-530149,Ca12Al14O33,6.2219725,6.2219725,6.2219725,6.2219725,6.2219725,6.2219725
743,mp-531523,LiGa5O8,3.3487833,3.5143957,3.4353485,3.396462,3.2908854,3.2004104
744,mp-5380,Ca4P2O,5.4114347,5.4114347,5.4114347,5.4114347,5.272628,5.494826
745,mp-540111,FePO4,2.0941002,2.420177,2.3978894,2.4627707,2.595888,2.6416647
746,mp-540716,Ta2MnO6,5.4407606,5.519943,5.6976833,5.4786005,5.3164597,5.366452
747,mp-540740,SrTb2Fe2O7,3.6875937,3.5979815,3.635002,3.7089217,3.6550367,3.7469814
748,mp-540763,TiMn2O4,4.7270417,4.7481875,4.6098156,4.8178287,4.9327044,4.8797245
749,mp-540879,Eu(BO2)2,5.0882025,5.0906067,5.2068167,5.269648,5.2657623,5.238496
750,mp-541007,BaDy2MnO5,4.1507244,4.268026,4.2168193,4.206076,4.3642554,4.390318
751,mp-541137,BaCr2O4,2.4162211,2.1456447,1.5987121,1.7038666,1.638698,1.5098158
752,mp-541177,GdVO3,2.6265373,2.5768003,2.5768003,2.5768003,2.5768003,2.8068476
753,mp-541743,Ba3YbRu2O9,2.351975,2.3677938,2.3677938,2.3677938,2.5225625,2.6689208
754,mp-542018,Sr2Fe2O5,3.1070614,3.1070614,3.0257723,2.7934968,2.7199526,3.029547
755,mp-542479,DyMnO3,2.276096,2.342585,2.342585,2.4198124,2.4198124,2.9046853
756,mp-542710,NaMn2O4,5.8153143,5.8153143,5.8153143,5.8153143,5.8153143,5.8153143
757,mp-545506,GdZnPO,0.8483871,0.7925073,0.6717905,0.7108518,0.7108518,0.74743855
758,mp-545529,NdBi2ClO4,0.9711001,1.7685788,1.7685788,1.7685788,1.7578361,1.7578361
759,mp-545603,Ba2BiSbO6,5.9107075,5.77844,6.131456,6.1103272,5.7599998,5.9339886
760,mp-545659,Ba2DyBiO6,3.1844606,3.6888497,4.179387,4.0792036,3.7311213,3.9812899
761,mp-545665,WO3,1.33609,1.296733,1.2974421,1.2276605,1.2727941,1.2727941
762,mp-545735,Ba2NdRuO6,3.2149925,3.2149925,3.2550898,3.2051444,3.1644742,3.1644742
763,mp-545820,SnO,6.3192296,6.3192296,6.3192296,6.3192296,6.3192296,6.3192296
764,mp-545847,LuBi2BrO4,2.2255156,2.1299698,2.5749788,3.1573083,3.456976,3.5411668
765,mp-5459,Nd2TeO2,1.5983123,1.8611702,1.7511967,2.0351386,2.1759853,2.1862502
766,mp-546011,YZnAsO,-0.45517394,-0.39247295,-0.39247295,-0.39247295,-0.39247295,-0.51420635
767,mp-546082,TmBi2ClO4,3.3261032,3.6904404,3.6226735,3.6226735,3.6226735,3.6119308
768,mp-546152,SmBi2ClO4,5.331196,5.3795786,5.3298163,5.3298163,5.308703,5.5712447
769,mp-546350,TmBi2BrO4,2.886621,3.1807451,3.18951,3.1383042,3.1383042,3.174891
770,mp-546621,ErBi2BrO4,3.1959999,3.11057,3.3455963,3.3455963,3.4228237,3.7396748
771,mp-546625,HoBi2BrO4,3.2624407,3.2540886,3.489115,3.489115,3.5663424,3.8831935
772,mp-546936,Co(RhO2)2,4.580141,4.4020996,4.3966565,4.1521125,4.047453,3.6789606
773,mp-547125,TbBi2ClO4,3.1685004,3.2018282,3.1910856,3.3918636,3.469091,3.469091
774,mp-5472,Nb2Cd2O7,-0.31744885,-0.2773983,-0.25611505,-0.20408966,-0.19324778,-0.15361641
775,mp-548469,BaZnSO,0.85207355,0.78064775,0.81096566,0.706203,0.5137781,0.58460927
776,mp-5488,LiInO2,5.028027,5.028027,5.028027,5.2457952,5.2457952,5.023784
777,mp-549127,HoBi2ClO4,3.1513157,3.1429636,3.37799,3.4552174,3.4552174,3.9561138
778,mp-549158,InCuO2,4.529966,4.457012,4.457012,4.5625887,4.547985,4.547985
779,mp-549589,LaZnAsO,0.80218494,0.80388796,0.6455678,0.6455678,0.80714846,0.9773214
780,mp-549695,GdBi2ClO4,0.88152695,0.8601223,0.82632816,0.78690493,0.8984034,1.5793096
781,mp-549709,ErBi2ClO4,3.2543561,3.246004,3.4810305,3.5582578,3.5582578,3.875109
782,mp-549728,DyZnPO,1.6953627,1.4662772,1.4662772,1.4662772,1.5819045,1.7980319
783,mp-550117,Sm4Se3O4,4.8524885,5.0455413,5.3052235,5.7133303,5.678788,5.733858
784,mp-550172,SnO2,4.301348,4.301348,4.301348,4.301348,4.301348,4.301348
785,mp-550805,LuBi2ClO4,2.1654985,2.4781148,3.110482,3.4067671,3.415532,3.400913
786,mp-550820,SmZnPO,-0.8381934,-0.8174665,-0.8174665,-0.8174665,-0.8174665,-0.8174665
787,mp-551830,SrTiO3,3.3576565,3.2566128,3.2083576,3.2529461,3.1672034,3.3226979
788,mp-551873,Ca4Bi2O,5.077695,5.077695,5.077695,5.077695,5.077695,5.0620065
789,mp-552008,DyBi2ClO4,3.3184605,3.252075,3.252075,3.2413323,3.4763587,3.553586
790,mp-552028,Nd2Ti2S2O5,1.669116,1.7717545,1.7717545,1.7717545,1.6811869,1.6974914
791,mp-552488,LaCuSeO,1.1963063,1.3205053,1.548117,1.6801745,1.7687184,1.7687184
792,mp-552567,Ba2NiMoO6,4.387804,4.3907776,4.46033,4.46613,4.46613,4.37925
793,mp-552604,YBi2ClO4,2.058567,3.0761487,3.0614738,3.0614738,3.0507312,3.0507312
794,mp-552963,Pr2Ti2S2O5,1.7862214,1.7398278,1.7398278,1.744109,1.6798524,1.6075217
795,mp-552992,DyBi2BrO4,3.3483217,3.1725392,3.1725392,3.1617966,3.3625746,3.3625746
796,mp-553082,PrBi2ClO4,1.8926919,1.9612072,1.9612072,1.9504645,1.9504645,1.995134
797,mp-5532,Sr2TiO4,3.2369323,3.2049115,3.1660233,2.9491434,2.9570649,2.8564765
798,mp-553278,Nd4Se3O4,2.039985,2.2240133,2.11404,2.4105737,2.5676389,2.561685
799,mp-553964,WO3,1.5813135,1.5660065,1.5667156,1.496934,1.5546592,1.5546592
800,mp-554066,Ba3Lu2Zn5O11,3.194546,3.194546,3.194546,3.1675906,3.1675906,3.1675906
801,mp-554075,SmCu(MoO4)2,2.4769437,2.5165477,2.692501,2.6891909,2.728078,2.7568288
802,mp-554152,Sr4Al6CrO16,6.4604893,6.366103,6.366103,6.409974,6.409974,5.8265157
803,mp-554354,Mn(RhO2)2,6.5853376,6.5853376,6.5853376,6.5853376,6.5853376,6.5853376
804,mp-554435,TcBi3O8,3.1952355,3.2572763,3.2572763,3.170987,2.9622045,2.917332
805,mp-554449,Mn2BiPO6,5.6501827,5.6501827,5.6501827,5.7277813,5.7277813,5.7277813
806,mp-554481,Ba2Sb4P2O17,4.483215,4.6514163,4.5994244,4.6498775,4.983061,4.983061
807,mp-554492,NdCu(MoO4)2,2.6088076,2.556647,2.7248049,2.7214947,2.7603817,2.7603817
808,mp-554501,Ba5Os3ClO15,1.7078546,1.2227598,1.2410942,1.2410942,1.2140676,1.2140676
809,mp-554518,EuCO3,3.6191764,3.2853332,3.1884036,3.7934637,3.8301623,3.8056297
810,mp-5548,Ta2Cd2O7,5.050738,4.728557,4.651917,4.820471,5.0025725,4.909465
811,mp-554845,Na2Zn2O3,3.2517452,3.4363291,3.500329,3.3308053,3.39868,3.0968034
812,mp-554863,KNb5O13,3.1734385,2.9974215,2.9866788,2.9866788,3.195935,3.1626585
813,mp-554944,TiSO5,2.4097517,1.0553187,0.9919056,1.5987529,1.6821126,1.778128
814,mp-555031,Fe3SiP5O19,3.3531218,3.3187716,3.5522456,3.573235,3.6304126,3.6304126
815,mp-555268,K2Sm2IrO7,3.789985,4.065702,4.2962584,4.2463493,4.359481,4.5740714
816,mp-555428,Sr5(ReO6)2,4.4584494,4.194178,3.7514637,3.351239,3.172194,3.2563758
817,mp-555444,CeZr6(PO4)9,3.4076781,3.4675612,3.4675612,3.4675612,3.5273354,3.5273354
818,mp-555681,La3CuS3O2,1.1325341,0.8757572,1.2036904,1.3283457,1.4145688,1.7295517
819,mp-555717,K2Nd2IrO7,3.5295215,3.4530427,3.4423,3.722727,3.856691,3.9524832
820,mp-555781,Ba6Ti5S15O,3.4226992,3.2883556,3.1619627,3.119446,3.119446,3.1348631
821,mp-555812,NaSr3BiO6,5.4931335,5.4931335,5.4931335,5.4931335,5.462671,5.462671
822,mp-555867,BaNb2Bi2O9,3.762732,3.682458,3.665897,3.665897,3.614691,3.6180012
823,mp-555890,La7(RuO6)3,2.1484203,2.1362517,2.1362517,2.1362517,2.182067,2.185377
824,mp-555912,PrCu(MoO4)2,2.4907928,2.4594853,2.5603836,2.6034799,2.642367,2.642367
825,mp-555965,Li2ZnSn3O8,2.2932563,2.2269013,2.21705,2.232569,2.1880414,2.1613095
826,mp-5560,Cd3(BO3)2,1.9026861,1.9293244,1.9692092,1.9290819,1.9260101,1.999166
827,mp-556048,Nb2O5,2.6451192,2.8275597,2.8275597,2.8275597,2.8787248,2.8787248
828,mp-556056,Pr10S14O,2.0901124,2.2690744,2.5800667,2.6246107,2.8490398,3.019444
829,mp-556100,Si(Sn3O4)2,5.8579135,5.8579135,5.8579135,5.8579135,5.8579135,5.8579135
830,mp-556234,Rb3Sb5O14,6.0894494,6.0901814,6.0901814,6.093079,6.093079,6.170806
831,mp-556243,CaV2(PO5)2,5.06544,5.0557585,5.1518636,5.10517,4.9585867,4.9585867
832,mp-556282,Ba2AlInO5,4.8110185,4.8110185,4.8015633,4.743607,4.743607,4.743607
833,mp-556287,NaBi2Sb3O11,4.0011573,4.120114,4.0103526,4.0103526,4.0103526,4.1686077
834,mp-556316,Ba3NaBiO6,5.411031,5.400342,5.400342,5.400342,5.400342,5.400342
835,mp-556334,Na3Ce(PO4)2,4.404615,4.482458,4.422562,4.4828434,4.5096407,4.6329985
836,mp-556409,Ba7Ca2Mn5O20,6.3648524,6.3648524,6.3648524,6.3648524,6.3648524,6.3648524
837,mp-556723,Na3Fe2(AsO4)3,5.2664533,5.4431667,5.415056,5.0992403,5.09064,5.03948
838,mp-556918,NbPO5,2.6654415,2.6253443,2.855599,2.7726903,2.981947,2.981947
839,mp-556960,Sr3Fe2(SeO3)6,5.3403754,5.645037,5.5866985,5.6340284,5.7926044,5.5227985
840,mp-557057,NbO2,2.3767955,2.363411,2.363411,2.4731143,2.4731143,2.5190601
841,mp-557074,BaPr2Ti3O10,-0.635651,-0.635651,-0.2807212,-0.3346061,-0.3346061,-0.3346061
842,mp-557093,SrCr2O7,5.7034283,5.7214875,5.232893,5.2779326,5.3500867,5.3974166
843,mp-557506,Na3Ca2BiO6,5.7476873,5.7744613,5.8100824,6.0616703,6.0749063,6.0855947
844,mp-557624,CePO4,5.470721,6.0480504,6.030239,6.249322,6.249322,6.249322
845,mp-557711,K3Nb3(BO6)2,4.0561852,3.850968,3.7133079,3.4840333,3.4840333,3.4840333
846,mp-557722,LaSO,2.018013,2.2977436,2.3260686,2.4759552,2.5504978,2.6868098
847,mp-557738,Li3BiO4,5.3216224,5.3216224,5.3076267,5.336378,5.1599154,5.276492
848,mp-557761,KBa4Sb3O,4.3178725,4.24541,4.210448,4.46132,4.8134837,4.784984
849,mp-557816,Ba5Li2(WO5)3,4.6243258,4.747419,4.6529627,4.630965,4.529042,4.457919
850,mp-558054,SrLi2Ta2O7,4.0584435,4.0584435,4.0584435,4.140492,4.140492,4.2820616
851,mp-558125,BaTiO3,2.0423994,2.063099,1.8674109,1.5584481,1.6636026,1.5973549
852,mp-558243,Ba2InClO3,5.3462267,5.3462267,5.3462267,5.3462267,5.3462267,5.3462267
853,mp-558477,Ba3V2(PO5)3,5.7135086,5.519388,5.383164,4.911467,4.911467,4.9553385
854,mp-558535,La10Se14O,2.0110023,2.1226904,2.3247721,2.4721231,2.4209151,2.684213
855,mp-558608,Nb2PbO6,0.91065717,0.85973585,0.85973585,0.85973585,0.85973585,0.91090083
856,mp-558695,Ba2Mn2Si2O9,5.8231096,5.8231096,5.763653,5.555564,5.4293356,5.4293356
857,mp-558828,K3Nb3(BO6)2,3.6925118,3.4873033,3.4060366,3.4060366,3.4485183,3.4485183
858,mp-558894,Ba4Ti2PtO10,3.9780927,3.9780927,4.0458636,3.4173887,3.4753456,3.0191567
859,mp-558965,Gd4Si2Se3O7,3.8621583,4.382548,4.530343,4.532229,4.532229,4.4882083
860,mp-558966,Ca5(ReO6)2,1.3062387,1.1631005,1.1148453,0.91067505,0.9276817,0.80406034
861,mp-558986,CaMn6SiO12,6.2659864,6.2659864,6.2659864,6.2659864,6.2659864,6.2659864
862,mp-558992,In7GeIrO8,4.3115044,4.3115044,4.1733956,4.1733956,4.1733956,4.223341
863,mp-559122,WO3,1.6175779,1.602271,1.60298,1.5331985,1.5909237,1.5909237
864,mp-559151,BaSrTa2O7,5.0372095,5.0372095,5.042388,5.043933,5.0933022,4.972301
